index,Symbol,Name
9748,LEJU,Leju Holdings Limited
9749,LEJU,Leju
9750,LEJU,Leju Holdings
9751,LEN,Lennar Corporation
9752,LEN,Lennar
9753,LEN,Lennar Corporation
9754,LENS,Presbia PLC
9755,LENS,Presbia
9756,LEO,"Dreyfus Strategic Municipals, Inc."
9757,LEO,Dreyfus Strategic
9758,LEO,"Dreyfus Strategic Municipals,"
9759,LF,Leapfrog
9760,LF,Leapfrog Enterprises Inc
9761,LF,Leapfrog Enterprises
9762,LFC,China Life Insurance
9763,LFC,China Life Insurance Company Limited
9764,LFL,LATAM Airlines Group
9765,LFL,LATAM Airlines
9766,LFL,LATAM
9767,LFL,LATAM Airlines Group S.A.
9768,LFUS,Littelfuse Incorporated
9769,LFUS,"Littelfuse, Inc."
9770,LFUS,Littelfuse
9771,LFVN,Lifevantage corp
9772,LFVN,Lifevantage Corporation
9773,LFVN,Lifevantage
9774,LG,Laclede
9775,LG,"Laclede Group,"
9776,LG,"Laclede Group, Inc."
9777,LGCY,Legacy Reserves
9778,LGCY,Legacy Reserves LP
9779,LGCY,Legacy Reserves
9780,LGCYO,Legacy Reserves LP
9781,LGCYO,Legacy Reserves
9782,LGCYO,Legacy Reserves
9783,LGCYP,Legacy Reserves LP
9784,LGCYP,Legacy Reserves
9785,LGCYP,Legacy Reserves
9786,LGF,Lions Gate Entertainment
9787,LGF,Lions Gate
9788,LGF,Lions Gate Entertainment Corporation
9789,LGI,Lazard Global Total
9790,LGI,Lazard Global Total Return and Income Fund
9791,LGI,Lazard Global
9792,LGIH,LGI Homes
9793,LGIH,"LGI Homes, Inc."
9794,LGIH,LGI Homes Incorporated
9795,LGIH,LGI Homes
9796,LGIH,"LGI Homes,"
9797,LGND,Ligand Pharmaceuticals inc
9798,LGND,Ligand Pharmaceuticals Incorporated
9799,LGND,Ligand Pharmaceuticals
9800,LGND,Ligand Pharmaceuticals
9801,LH,Laboratory Corporation of
9802,LH,Laboratory Corporation of America Holdings
9803,LH,Laboratory Corporation
9804,LHCG,LHC Group
9805,LHCG,LHC
9806,LHO,LaSalle Hotel
9807,LHO,LaSalle Hotel Properties
9808,LIFE,"aTyr Pharma,"
9809,LIFE,aTyr Pharma
9810,LIFE,"aTyr Pharma, Inc."
9811,LIFE,aTyr Pharma
9812,LIFE,aTyr Pharma Incorporated
9813,LII,"Lennox International, Inc."
9814,LII,Lennox
9815,LII,"Lennox International,"
9816,LILA,Liberty Global
9817,LILA,Liberty Global
9818,LILA,Liberty Global plc
9819,LILAK,Liberty Global
9820,LILAK,Liberty Global plc
9821,LILAK,Liberty Global
9822,LIME,Lime Energy
9823,LIME,Lime Energy Co.
9824,LIME,Lime Energy
9825,LINC,Lincoln Educational Services corp
9826,LINC,Lincoln Educational Services Corporation
9827,LINC,Lincoln Educational
9828,LINE,Linn Energy
9829,LINE,"Linn Energy, LLC"
9830,LINE,"Linn Energy,"
9831,LION,Fidelity Southern
9832,LION,Fidelity Southern Corporation
9833,LION,Fidelity Southern
9834,LION,Fidelity Southern corp
9835,LIOX,Lionbridge Technologies
9836,LIOX,"Lionbridge Technologies, Inc."
9837,LIOX,Lionbridge Technologies Incorporated
9838,LIOX,"Lionbridge Technologies,"
9839,LIOX,Lionbridge Technologies
9840,LIQD,"Liquid Holdings Group, Inc."
9841,LIQD,Liquid Holdings
9842,LIQD,Liquid Holdings Group
9843,LIQD,Liquid Holdings Group Incorporated
9844,LITB,"LightInTheBox Holding Co., Ltd."
9845,LITB,LightInTheBox Holding
9846,LITB,LightInTheBox
9847,LITB,Light In The Box
9848,LITB,"LightInTheBox Holding Co.,"
9849,LIVE,LiveDeal Incorporated
9850,LIVE,"LiveDeal, Inc."
9851,LIVE,LiveDeal
9852,LJPC,La Jolla Pharmaceutical Company
9853,LJPC,La Jolla Pharmaceutical co
9854,LJPC,La Jolla Pharmaceutical
9855,LJPC,La Jolla Pharma
9856,LKFN,Lakeland Financial
9857,LKFN,Lakeland Financial Corporation
9858,LKFN,Lakeland Financial corp
9859,LKFN,Lakeland Financial
9860,LKQ,LKQ Corporation
9861,LKQ,LKQ corp
9862,LL,"Lumber Liquidators Holdings, Inc"
9863,LL,"Lumber Liquidators Holdings,"
9864,LL,Lumber Liquidators
9865,LLEX,Lilis Energy
9866,LLEX,"Lilis Energy,"
9867,LLEX,Lilis Energy Incorporated
9868,LLEX,Lilis Energy
9869,LLEX,"Lilis Energy, Inc."
9870,LLL,L-3 Communications
9871,LLL,"L-3 Communications Holdings,"
9872,LLL,L-3 Comm
9873,LLL,L3
9874,LLL,L3 Comm
9875,LLL,L3 Communications
9876,LLL,"L-3 Comm Holdings, Inc."
9877,LLL,"L-3 Communications Holdings, Inc."
9878,LLL,"L-3 Comm Holdings,"
9879,LLNW,"Limelight Networks,"
9880,LLNW,Limelight Networks
9881,LLNW,Limelight Networks Incorporated
9882,LLNW,"Limelight Networks, Inc."
9883,LLNW,Limelight Networks
9884,LLTC,Linear Technology
9885,LLTC,Linear Technology Corporation
9886,LLTC,Linear Technology corp
9887,LLTC,Linear Technology
9888,LLY,Eli Lilly
9889,LLY,Eli Lilly and Company
9890,LLY,Eli Lilly and
9891,LM,Legg
9892,LM,"Legg Mason, Inc."
9893,LM,"Legg Mason,"
9894,LMAT,LeMaitre
9895,LMAT,"LeMaitre Vascular, Inc."
9896,LMAT,LeMaitre Vascular Incorporated
9897,LMAT,LeMaitre Vascular
9898,LMAT,"LeMaitre Vascular,"
9899,LMBS,First Trust Low Duration Mortgage Opportunities ETF
9900,LMCA,Liberty Media
9901,LMCA,Liberty Media corp
9902,LMCA,Liberty Media Corporation
9903,LMCA,Liberty Media
9904,LMCB,Liberty Media Corporation
9905,LMCB,Liberty Media
9906,LMCB,Liberty Media
9907,LMCB,Liberty Media corp
9908,LMCK,Liberty Media corp
9909,LMCK,Liberty Media
9910,LMCK,Liberty Media Corporation
9911,LMCK,Liberty Media
9912,LMIA,"LMI Aerospace,"
9913,LMIA,LMI Aerospace
9914,LMIA,LMI Aerospace Incorporated
9915,LMIA,"LMI Aerospace, Inc."
9916,LMIA,LMI Aerospace
9917,LMNR,Limoneira Co
9918,LMNS,Lumenis Ltd.
9919,LMNS,Lumenis
9920,LMNX,Luminex Corporation
9921,LMNX,Luminex
9922,LMNX,Luminex corp
9923,LMOS,Lumos Networks
9924,LMOS,Lumos Networks  Corporation
9925,LMOS,Lumos Networks
9926,LMOS,Lumos Networks Corp.
9927,LMRK,Landmark Infrastructure Partners
9928,LMRK,Landmark Infrastructure Partners LP
9929,LMRK,Landmark Infrastructure
9930,LMT,Lockheed
9931,LMT,Lockheed Martin Corporation
9932,LMT,Lockheed Martin
9933,LNBB,LNB Bancorp
9934,LNBB,LNB Bank
9935,LNBB,"LNB Bancorp, Inc."
9936,LNBB,LNB Bancorp Incorporated
9937,LNC,Lincoln National Corporation
9938,LNC,Lincoln National
9939,LNCE,Snyders Lance
9940,LNCE,Snyders-Lance
9941,LNCE,"Snyders-Lance, Inc."
9942,LNCE,Snyders-Lance Incorporated
9943,LNCO,Linn Co
9944,LNCO,LinnCo
9945,LNCO,LinnCo
9946,LNCO,Linn Energy
9947,LNCO,"Linn Co,"
9948,LNCO,"Linn Co, LLC"
9949,LND,Brasilagro Cia Brasileira
9950,LND,Brasilagro
9951,LND,Brasilagro Cia Brasileira De Propriedades Agricolas
9952,LND,Brasilagro Cia
9953,LNDC,Landec Corporation
9954,LNDC,Landec
9955,LNDC,Landec corp
9956,LNKD,LinkedIn Corporation
9957,LNKD,LinkedIn Corporation
9958,LNKD,LinkedIn
9959,LNN,Lindsay Corporation
9960,LNN,Lindsay Corporation
9961,LNT,Alliant Energy
9962,LNT,Alliant
9963,LNT,Alliant Energy Corporation
9964,LNTH,Lantheus
9965,LNTH,"Lantheus Holdings, Inc."
9966,LNTH,Lantheus Holdings Incorporated
9967,LNTH,Lantheus
9968,LNTH,"Lantheus Holdings,"
9969,LNTH,Lantheus Holdings
9970,LOAN,Manhattan Bridge
9971,LOAN,"Manhattan Bridge Capital, Inc"
9972,LOAN,Manhattan Bridge Capital
9973,LOCK,Life Lock
9974,LOCK,"LifeLock,"
9975,LOCK,"LifeLock, Inc."
9976,LOCK,"LifeLock, Inc. "
9977,LOCO,Pollo Loco
9978,LOCO,El Pollo
9979,LOCO,El Pollo Loco Holdings Incorporated
9980,LOCO,"El Pollo Loco Holdings, Inc."
9981,LOCO,El Pollo Loco
9982,LOGI,Logitech International S.A.
9983,LOGI,Logitech International
9984,LOGI,Logitech
9985,LOGI,Logitech International
9986,LOGM,Log Me In
9987,LOGM,"LogMein, Inc."
9988,LOGM,LogMein
9989,LOGM,LogMein Incorporated
9990,LOJN,LoJack
9991,LOJN,LoJack corp
9992,LOJN,LoJack Corporation
9993,LOJN,LO Jack
9994,LONG,eLong Incorporated
9995,LONG,eLong
9996,LONG,"eLong, Inc."
9997,LOOK,LookSmart
9998,LOOK,LookSmart
9999,LOOK,"LookSmart, Ltd."
10000,LOPE,Grand Canyon Education
10001,LOPE,"Grand Canyon Education, Inc."
10002,LOPE,Grand Canyon Education Incorporated
10003,LOPE,Grand Canyon
10004,LOR,Lazard World Dividend
10005,LOR,"Lazard World Dividend & Income Fund, Inc."
10006,LORL,Loral Space and Communications
10007,LORL,Loral Space
10008,LORL,Loral Space and Communications Incorporated
10009,LORL,"Loral Space and Communications, Inc."
10010,LOW,"Lowes Companies, Inc."
10011,LOW,Lowes
10012,LOW,"Lowes Companies,"
10013,LOXO,"Loxo Oncology,"
10014,LOXO,Loxo Oncology
10015,LOXO,Loxo Oncology Incorporated
10016,LOXO,"Loxo Oncology, Inc."
10017,LOXO,Loxo Oncology
10018,LPCN,Lipocine Incorporated
10019,LPCN,Lipocine Inc.
10020,LPG,Dorian LPG
10021,LPG,Dorian
10022,LPG,Dorian LPG Ltd.
10023,LPI,Laredo
10024,LPI,"Laredo Petroleum, Inc."
10025,LPI,"Laredo Petroleum,"
10026,LPL,LG
10027,LPL,LG Display
10028,LPL,"LG Display Co.,"
10029,LPL,"LG Display Co., Ltd."
10030,LPLA,LPL Financial
10031,LPLA,LPL Financial Holdings Incorporated
10032,LPLA,LPL Financial Holdings Inc.
10033,LPNT,LifePoint Health Incorporated
10034,LPNT,"LifePoint Health,"
10035,LPNT,LifePoint Health
10036,LPNT,"LifePoint Health, Inc."
10037,LPSB,LaPorte Ban
10038,LPSB,LaPorte Ban
10039,LPSB,LaPorte Bank
10040,LPSB,LaPorte Bancorp
10041,LPSB,LaPorte Bancorp Incorporated
10042,LPSB,"LaPorte Bancorp, Inc."
10043,LPSN,LivePerson Incorporated
10044,LPSN,LivePerson
10045,LPSN,"LivePerson, Inc."
10046,LPT,Liberty Property Trust
10047,LPT,Liberty Property
10048,LPTH,LightPath Technologies
10049,LPTH,"LightPath Technologies,"
10050,LPTH,"LightPath Technologies, Inc."
10051,LPTH,LightPath Technologies Incorporated
10052,LPTN,Lpath Incorporated
10053,LPTN,"Lpath, Inc."
10054,LPTN,Lpath
10055,LPX,Louisiana Pacific
10056,LPX,Louisiana-Pacific Corporation
10057,LPX,Louisiana-Pacific Corporation
10058,LPX,Louisiana-Pacific
10059,LQ,La Quinta Holdings Inc.
10060,LQ,La Quinta Holdings
10061,LQ,La Quinta
10062,LQDT,Liquidity Services
10063,LQDT,"Liquidity Services,"
10064,LQDT,Liquidity Services
10065,LQDT,Liquidity Services Incorporated
10066,LQDT,"Liquidity Services, Inc."
10067,LRAD,LRAD Corporation
10068,LRAD,LRAD
10069,LRAD,LRAD corp
10070,LRCX,Lam Research
10071,LRCX,Lam Research corp
10072,LRCX,Lam Research Corporation
10073,LRCX,Lam Research
10074,LRE,"LRR Energy, L.P."
10075,LRE,"LRR Energy,"
10076,LRN,K12 Inc
10077,LRN,K12
10078,LRN,K12 Inc
10079,LSBG,Lake Sunapee Bank
10080,LSBG,Lake Sunapee Bank Group
10081,LSBG,Lake Sunapee
10082,LSBK,Lake Shore Bank
10083,LSBK,"Lake Shore Bancorp, Inc."
10084,LSBK,Lake Shore Bancorp Incorporated
10085,LSBK,Lake Shore
10086,LSCC,Lattice Semi
10087,LSCC,Lattice Semiconductor corp
10088,LSCC,Lattice Semiconductor
10089,LSCC,Lattice Semiconductor Corporation
10090,LSCC,Lattice Semiconductor
10091,LSTR,Landstar System
10092,LSTR,"Landstar System, Inc."
10093,LSTR,Landstar System Incorporated
10094,LSTR,Landstar System
10095,LSTR,"Landstar System,"
10096,LTBR,Lightbridge
10097,LTBR,Lightbridge corp
10098,LTBR,Lightbridge Corporation
10099,LTC,"LTC Properties, Inc."
10100,LTC,LTC Properties
10101,LTRE,Learning Tree International
10102,LTRE,"Learning Tree International, Inc."
10103,LTRE,Learning Tree International Incorporated
10104,LTRE,Learning Tree
10105,LTRPA,"Liberty TripAdvisor Holdings, Inc."
10106,LTRPA,Liberty TripAdvisor Holdings Incorporated
10107,LTRPA,Liberty TripAdvisor
10108,LTRPA,Liberty TripAdvisor
10109,LTRPB,Liberty TripAdvisor
10110,LTRPB,"Liberty TripAdvisor Holdings, Inc."
10111,LTRPB,Liberty TripAdvisor Holdings Incorporated
10112,LTRPB,Liberty TripAdvisor
10113,LTRX,Lantronix
10114,LTRX,Lantronix Incorporated
10115,LTRX,"Lantronix, Inc."
10116,LTXB,LegacyTexas Financial
10117,LTXB,"LegacyTexas Financial Group, Inc."
10118,LTXB,LegacyTexas
10119,LTXB,LegacyTexas
10120,LTXB,LegacyTexas Financial
10121,LTXB,LegacyTexas Financial Group Incorporated
10122,LUB,"Lubys, Inc. "
10123,LUB,"Lubys, Inc."
10124,LUB,"Lubys,"
10125,LUK,Leucadia National Corporation
10126,LUK,Leucadia National
10127,LUK,Leucadia
10128,LULI,Lululemon
10129,LULU,lululemon athletica inc.
10130,LULU,luluemon
10131,LULU,lululemon athletica
10132,LULU,lululemon athletica Incorporated
10133,LULU,lululemon athletica
10134,LULU,luluemon
10135,LUNA,Luna Innovations inc
10136,LUNA,Luna Innovations Incorporated
10137,LUNA,Luna Innovations
10138,LUNA,Luna Innovations
10139,LUV,Southwest Airlines
10140,LUV,Southwest
10141,LUV,Southwest Air
10142,LUV,Southwest Airlines Company
10143,LUX,"Luxottica Group,"
10144,LUX,Luxottica
10145,LUX,"Luxottica Group, S.p.A."
10146,LVLT,"Level 3 Comm, Inc."
10147,LVLT,Level 3
10148,LVLT,"Level 3 Comm,"
10149,LVLT,"Level 3 Communications, Inc."
10150,LVLT,"Level 3 Communications,"
10151,LVNTA,Liberty Interactive
10152,LVNTA,Liberty Interactive
10153,LVNTA,Liberty Interactive Corporation
10154,LVNTA,Liberty Interactive corp
10155,LVNTB,Liberty Interactive
10156,LVNTB,Liberty Interactive Corporation
10157,LVNTB,Liberty Interactive corp
10158,LVNTB,Liberty Interactive
10159,LVS,Las Vegas Sands Corp.
10160,LVS,Las Vegas Sands
10161,LWAY,"Lifeway Foods,"
10162,LWAY,Lifeway Foods
10163,LWAY,"Lifeway Foods, Inc."
10164,LWAY,Lifeway Foods Incorporated
10165,LWAY,Lifeway Foods
10166,LXFR,Luxfer
10167,LXFR,Luxfer Holdings PLC
10168,LXFR,Luxfer Holdings
10169,LXFT,Luxoft
10170,LXFT,"Luxoft Holding, Inc."
10171,LXFT,"Luxoft Holding,"
10172,LXK,Lexmark
10173,LXK,"Lexmark International, Inc."
10174,LXK,"Lexmark International,"
10175,LXP,Lexington Realty Trust
10176,LXRX,Lexicon Pharmaceuticals Incorporated
10177,LXRX,"Lexicon Pharmaceuticals, Inc."
10178,LXRX,Lexicon
10179,LXRX,Lexicon Pharma
10180,LXRX,Lexicon Pharmaceuticals
10181,LXRX,Lexicon Pharmaceuticals
10182,LXRX,"Lexicon Pharmaceuticals,"
10183,LXU,Lsb Industries
10184,LXU,Lsb Industries Inc.
10185,LYB,LyondellBasell Industries NV
10186,LYB,LyondellBasell
10187,LYB,Lyondell Basell
10188,LYB,LyondellBasell Industries
10189,LYG,Lloyds Banking Group Plc
10190,LYG,Lloyds Banking
10191,LYG,Lloyds Banking Group
10192,LYTS,LSI Industries
10193,LYTS,LSI Industries Inc.
10194,LYTS,LSI Industries Incorporated
10195,LYTS,LSI Industries
10196,LYV,"Live Nation Entertainment,"
10197,LYV,Live Nation
10198,LYV,"Live Nation Entertainment, Inc."
10199,LZB,La-Z-Boy Incorporated
10200,LZB,La-Z-Boy
10201,LZB,La Z Boy
10202,LZB,LAZBOY
10203,LZB,La-Z-Boy Incorporated
10204,M,Macys Inc
10205,M,Macys
10206,M,Macys Inc
10207,MA,Mastercard Incorporated
10208,MA,Mastercard
10209,MA,Mastercard Incorporated
10210,MAA,"Mid-America Apartment Communities, Inc."
10211,MAA,Mid America Apartment
10212,MAA,Mid-America Apartment
10213,MAA,"Mid-America Apartment Communities,"
10214,MAC,The Macerich Company
10215,MAC,Macerich
10216,MAC,Macerich Company
10217,MACK,Merrimack
10218,MACK,"Merrimack Pharmaceuticals, Inc."
10219,MACK,Merrimack Pharmaceuticals Incorporated
10220,MACK,Merrimack Pharmaceuticals
10221,MACK,"Merrimack Pharmaceuticals,"
10222,MACK,Merrimack Pharma
10223,MACK,Merrimack
10224,MACK,Merrimack Pharmaceuticals
10225,MAG,Magnetek
10226,MAG,"Magnetek, Inc."
10227,MAG,Magnetek Incorporated
10228,MAGS,Magal Security Systems
10229,MAGS,Magal Security Systems Ltd.
10230,MAGS,Magal Security
10231,MAGS,Magal Security
10232,MAIN,Main Street Capital
10233,MAIN,Main Street Capital Corporation
10234,MAMS,"MAM Software Group, Inc."
10235,MAMS,MAM Software Group Incorporated
10236,MAMS,MAM Software
10237,MAMS,MAM Software
10238,MAN,ManpowerGroup
10239,MAN,Man power Group
10240,MAN,ManpowerGroup
10241,MANH,Manhattan Associates
10242,MANH,"Manhattan Associates, Inc."
10243,MANH,Manhattan Associates Incorporated
10244,MANH,Manhattan Associates
10245,MANH,"Manhattan Associates,"
10246,MANT,ManTech Cyber
10247,MANT,ManTech Cyber Solutions
10248,MANT,ManTech International
10249,MANT,ManTech Cyber Solutions International
10250,MANT,ManTech International corp
10251,MANT,ManTech International Corporation
10252,MANT,ManTech International
10253,MANT,ManTech
10254,MANT,ManTech
10255,MANU,Manchester United Ltd.
10256,MAPI,Mapi - Pharma
10257,MAPI,Mapi - Pharma Ltd.
10258,MAPI,Mapi -
10259,MAR,Marriott International
10260,MARA,"Marathon Patent Group, Inc."
10261,MARA,Marathon Patent
10262,MARA,Marathon Patent Group Incorporated
10263,MARA,Marathon Patent
10264,MARK,Remark Media
10265,MARK,Remark Media
10266,MARK,"Remark Media, Inc."
10267,MARK,Remark Media Incorporated
10268,MARK,"Remark Media,"
10269,MARPS,Marine Petroleum Trust
10270,MARPS,Marine Petroleum
10271,MAS,Masco Corporation
10272,MAS,Masco
10273,MAS,Masco Corporation
10274,MASI,Masimo
10275,MASI,Masimo corp
10276,MASI,Masimo Corporation
10277,MAT,Mattel Incorporated
10278,MAT,"Mattel, Inc."
10279,MAT,Mattel
10280,MATR,Mattersight Corporation
10281,MATR,Mattersight corp
10282,MATR,Mattersight
10283,MATW,Matthews International Corporation
10284,MATW,Matthews International corp
10285,MATW,Matthews International
10286,MATW,Matthews International
10287,MATX,"Matson,"
10288,MATX,"Matson, Inc."
10289,MAV,Pioneer Municipal High
10290,MAV,Pioneer Municipal High Income Advantage Trust
10291,MAYS,"J. W. Mays, Inc."
10292,MAYS,J. W. Mays Incorporated
10293,MAYS,J. W.
10294,MAYS,J. W. Mays
10295,MB,MINDBODY
10296,MB,"MINDBODY, Inc."
10297,MB,MINDBODY Incorporated
10298,MBCN,Middlefield Banc
10299,MBCN,Middlefield Banc Corp.
10300,MBCN,Middlefield Banc  Corporation
10301,MBCN,Middlefield Banc
10302,MBFI,MB Financial
10303,MBFI,MB Financial
10304,MBFI,MB Financial Inc.
10305,MBFI,MB Financial Incorporated
10306,MBFIP,MB Financial
10307,MBFIP,MB Financial Inc.
10308,MBFIP,MB Financial Incorporated
10309,MBFIP,MB Financial
10310,MBI,"MBIA, Inc. "
10311,MBI,"MBIA,"
10312,MBI,"MBIA, Inc."
10313,MBII,Marrone Bio Innovations
10314,MBII,Marrone Bio Innovations Incorporated
10315,MBII,"Marrone Bio Innovations, Inc."
10316,MBII,Marrone Bio
10317,MBLX,Metabolix
10318,MBLX,"Metabolix, Inc."
10319,MBLX,Metabolix Incorporated
10320,MBLY,Mobileye N.V.
10321,MBLY,Mobileye
10322,MBRG,Middleburg Financial
10323,MBRG,Middleburg Financial corp
10324,MBRG,Middleburg Financial Corporation
10325,MBRG,Middleburg Financial
10326,MBSD,FlexShares Disciplined
10327,MBSD,FlexShares Disciplined Duration MBS Index Fund
10328,MBT,Mobile TeleSystems OJSC
10329,MBT,Mobile TeleSystems
10330,MBTF,M B
10331,MBTF,M B T Financial
10332,MBTF,M B T Financial Corp
10333,MBUU,"Malibu Boats, Inc."
10334,MBUU,Malibu Boats Incorporated
10335,MBUU,Malibu Boats
10336,MBUU,"Malibu Boats,"
10337,MBUU,Malibu Boats
10338,MBVT,Merchants Bancshares Incorporated
10339,MBVT,Merchants Bancshares
10340,MBVT,Merchants Bancshares
10341,MBVT,"Merchants Bancshares, Inc."
10342,MBVT,"Merchants Bancshares,"
10343,MBWM,Mercantile Bank
10344,MBWM,Mercantile Bank
10345,MBWM,Mercantile Bank Corporation
10346,MBWM,Mercantile Bank corp
10347,MC,Moelis & Company
10348,MC,Moelis
10349,MCA,Blackrock MuniYield
10350,MCA,Blackrock MuniYield California
10351,MCA,"Blackrock MuniYield California Insured Fund, Inc."
10352,MCBC,Macatawa Bank Corporation
10353,MCBC,Macatawa Bank
10354,MCBC,Macatawa Bank
10355,MCBC,Macatawa Bank corp
10356,MCBK,Madison County
10357,MCBK,Madison County Financial
10358,MCBK,Madison County Financial Incorporated
10359,MCBK,"Madison County Financial, Inc."
10360,MCC,Medley Capital
10361,MCC,Medley Capital Corporation
10362,MCD,Mc Donalds
10363,MCD,Mac Donalds
10364,MCD,McDonalds
10365,MCD,McDonalds Corporation
10366,MCD,McDonalds Corporation
10367,MCEP,Mid-Con Energy
10368,MCEP,"Mid-Con Energy Partners, LP"
10369,MCEP,Mid-Con Energy Partners
10370,MCGC,MCG Capital Corporation
10371,MCGC,MCG Capital
10372,MCGC,MCG Capital corp
10373,MCGC,MCG Capital
10374,MCHP,Microchip Technology
10375,MCHP,Microchip Technology Incorporated
10376,MCHP,Microchip Tech
10377,MCHP,Microchip
10378,MCHP,Microchip Technology inc
10379,MCHP,Microchip
10380,MCHX,Marchex
10381,MCHX,"Marchex, Inc."
10382,MCHX,Marchex Incorporated
10383,MCI,Babson Capital Corporate Investors
10384,MCI,Babson
10385,MCI,Babson Capital
10386,MCI,Babson Capital Corporate
10387,MCK,McKesson Corporation
10388,MCK,McKesson
10389,MCK,McKesson Corporation
10390,MCN,Madison Covered
10391,MCN,Madison Covered Call
10392,MCN,Madison Covered Call & Equity Strategy Fund
10393,MCO,Moodys Corporation
10394,MCO,Moodys
10395,MCO,Moodys Corporation
10396,MCOX,Mecox Lane
10397,MCOX,Mecox Lane Limited
10398,MCOX,Mecox Lane ltd
10399,MCOX,Mecox Lane
10400,MCQ,Medley Capital Corporation
10401,MCQ,Medley Capital
10402,MCR,MFS Charter Income Trust
10403,MCR,MFS Charter
10404,MCR,MFS Charter Income
10405,MCRB,"Seres Therapeutics,"
10406,MCRB,Seres Therapeutics Incorporated
10407,MCRB,"Seres Therapeutics, Inc."
10408,MCRB,Seres Therapeutics
10409,MCRB,Seres Therapeutics
10410,MCRI,Monarch Casino
10411,MCRI,Monarch Casino & Resort Incorporated
10412,MCRI,Monarch Casino & Resort
10413,MCRI,"Monarch Casino & Resort, Inc."
10414,MCRL,"Micrel, Incorporated"
10415,MCRL,"Micrel, inc"
10416,MCRL,Micrel
10417,MCRN,Milacron Holdings Corp.
10418,MCRN,Milacron Holdings
10419,MCRN,Milacron
10420,MCS,Marcus Corporation (The)
10421,MCS,Marcus Corporation
10422,MCUR,MACROCURE LTD.
10423,MCUR,MACROCURE
10424,MCV,Medley Capital
10425,MCV,Medley Capital Corporation
10426,MCY,Mercury General
10427,MCY,Mercury General Corporation
10428,MD,"Mednax,"
10429,MD,"Mednax, Inc"
10430,MD,"Mednax, Inc "
10431,MDAS,MedAssets Incorporated
10432,MDAS,MedAssets
10433,MDAS,"MedAssets, Inc."
10434,MDC,"M.D.C. Holdings, Inc."
10435,MDC,M D C Holdings
10436,MDC,MDC Holdings
10437,MDC,M.D.C.
10438,MDC,"M.D.C. Holdings,"
10439,MDCA,MDC Partners
10440,MDCA,MDC Partners Inc.
10441,MDCA,MDC Partners
10442,MDCA,MDC Partners Incorporated
10443,MDCO,The Medicines
10444,MDCO,The Medicines co
10445,MDCO,The Medicines Company
10446,MDCO,The Medicines
10447,MDGS,Medigus Ltd.
10448,MDGS,Medigus
10449,MDIV,First Trust Exchange-Traded Fund VI Multi-Asset Diversified In
10450,MDIV,First Trust Advisors L.P.
10451,MDLY,Medley Management
10452,MDLY,Medley Management Inc.
10453,MDLZ,Mondelez International
10454,MDLZ,"Mondelez International, Inc."
10455,MDLZ,Mondelez International Incorporated
10456,MDLZ,Mondelez International
10457,MDLZ,"Mondelez International,"
10458,MDLZ,Mondelez
10459,MDLZ,Mondelez
10460,MDLZ,Mondelez
10461,MDM,Mountain Prove Diamonds
10462,MDM,Mountain Province Diamonds Inc.
10463,MDM,Mountain Province Diamonds Incorporated
10464,MDM,Mountain Prove
10465,MDM,Mountain Province
10466,MDP,Meredith Corporation
10467,MDP,Meredith Corporation
10468,MDR,"McDermott International, Inc."
10469,MDR,"McDermott International,"
10470,MDRX,Allscripts Healthcare Solutions Incorporated
10471,MDRX,Allscripts Healthcare
10472,MDRX,"Allscripts Healthcare Solutions, Inc."
10473,MDRX,Allscripts Healthcare Solutions
10474,MDSO,Medidata Solutions
10475,MDSO,"Medidata Solutions, Inc."
10476,MDSO,Medidata Solutions
10477,MDSO,"Medidata Solutions,"
10478,MDSO,Medidata Solutions Incorporated
10479,MDSY,ModSys International Ltd.
10480,MDSY,ModSys International
10481,MDSY,ModSys International
10482,MDT,Medtronic plc
10483,MDT,Medtronic plc
10484,MDT,Medtronic
10485,MDU,"MDU Resources Group, Inc."
10486,MDU,MDU Resources
10487,MDU,"MDU Resources Group,"
10488,MDVN,Medivation
10489,MDVN,"Medivation, Inc."
10490,MDVN,Medivation Incorporated
10491,MDVX,Medovex Corporation
10492,MDVX,Medovex
10493,MDVX,Medovex Corp.
10494,MDVX,Medovex  Corporation
10495,MDVXW,Medovex Corporation
10496,MDVXW,Medovex Corp.
10497,MDVXW,Medovex  Corporation
10498,MDVXW,Medovex
10499,MDWD,MediWound
10500,MDWD,MediWound Ltd.
10501,MDXG,"MiMedx Group, Inc"
10502,MDXG,MiMedx
10503,MDXG,MiMedx
10504,MDXG,"MiMedx Group,"
10505,MDXG,MiMedx Group
10506,MED,MEDIFAST INC
10507,MED,MEDIFAST
10508,MED,MEDIFAST INC
10509,MEET,MeetMe
10510,MEET,"MeetMe, Inc."
10511,MEET,MeetMe Incorporated
10512,MEG,"Media General, Inc."
10513,MEG,"Media General,"
10514,MEI,"Methode Electronics,"
10515,MEI,Methode
10516,MEI,"Methode Electronics, Inc."
10517,MEIL,METHES ENERGIES INTERNATIONAL
10518,MEIL,METHES ENERGIES INTERNATIONAL LTD
10519,MEIL,METHES ENERGIES
10520,MEILW,METHES ENERGIES INTERNATIONAL
10521,MEILW,METHES ENERGIES INTERNATIONAL LTD
10522,MEILW,METHES ENERGIES
10523,MEILZ,METHES ENERGIES INTERNATIONAL
10524,MEILZ,METHES ENERGIES INTERNATIONAL LTD
